leo2,1800,3.9634603054726565e8,4.156196176e8,1800.0,3.9634603054726565e8,4.156196176e8,1800.0,3.9582586807886153e8,4.0949478432e8,1800.0,3.9582586807886153e8,4.0949478432e8
b1c1s1,1800,20333.035816141677,25138.940000000006,1800.0,20333.035816141677,25138.940000000006,1800.0,20932.25792884011,25371.109999999964,1800.0,20932.645605759095,25371.109999999964
fhnw-binpack4-48,1800,Inf,Inf,1800.0,Inf,Inf,1799.699483692,Inf,Inf,1799.699483692,Inf,Inf
fiball,1329.0,-1,-1,1345.0,-1.0,-1.0,308.0,-1.0,-1.0,303.0,-1.0,-1.0
lotsize,1800,1.4644030402033706e6,1.506513e6,1800.0,1.4645856279416373e6,1.4816089999999998e6,1800.0,1.465660001170307e6,1.4877650000000002e6,1800.0,1.4652094988839412e6,1.5091129999999984e6
bab2,1800,Inf,Inf,1800.0,Inf,Inf,1800.0,-363408.75045544875,-356464.53000000195,1770.422691754,Inf,Inf
germanrr,1800,4.682651680111996e7,4.8608043057399996e7,1800.0,4.682651680111996e7,4.8608043057399996e7,1800.0,4.682404081532323e7,4.886786800760001e7,1800.0,4.682236554887561e7,4.886786800760001e7
mad,1800,2.6645352591003757e-15,0.03999999999999901,1800.0,2.6645352591003757e-15,0.03999999999999901,1800.0,1.4432899320127035e-15,0.08799999999999997,1800.0,1.4432899320127035e-15,0.08799999999999997
bab6,1800,Inf,Inf,1800.0,-288928.92573055555,-280065.22050000116,1784.074582611,Inf,Inf,1800.0,-288963.5238839579,-282974.4123000012
binkar10_1,23.0,-1,-1,23.0,-1.0,-1.0,23.0,-1.0,-1.0,24.0,-1.0,-1.0
map10,735.0,-1,-1,722.0,-1.0,-1.0,591.0,-1.0,-1.0,589.0,-1.0,-1.0
map16715-04,1256.0,-1,-1,1255.0,-1.0,-1.0,1294.0,-1.0,-1.0,1279.0,-1.0,-1.0
gfd-schedulen180f7d50m30k18,1800,Inf,Inf,1800.0,Inf,Inf,1789.007503634,Inf,Inf,1789.007503634,Inf,Inf
blp-ar98,1800,6180.875394924778,6213.4947504,1800.0,6180.804323591104,6214.527624000001,1800.0,6179.449471702945,6213.5823808000005,1800.0,6179.429588310457,6213.5823808000005
markshare_4_0,127.0,-1,-1,126.0,-1.0,-1.0,166.0,-1.0,-1.0,167.0,-1.0,-1.0
glass4,117.0,-1,-1,114.0,-1.0,-1.0,1557.0,-1.0,-1.0,1571.0,-1.0,-1.0
blp-ic98,1800,4446.289296314698,4620.363276799999,1800.0,4446.336564286054,4620.363276799999,1800.0,4452.746446296729,4548.040566400001,1800.0,4452.746446296729,4548.040566400001
markshare2,1800,0.0,33.00000000000182,1800.0,0.0,33.00000000000182,1800.0,0.0,17.0,1800.0,0.0,17.0
bnatt400,132.0,-1,-1,198.0,-1.0,-1.0,157.0,-1.0,-1.0,161.0,-1.0,-1.0
bnatt500,606.0,-1,-1,658.0,-1.0,-1.0,759.0,-1.0,-1.0,657.0,-1.0,-1.0
gmu-35-40,1800,-2.4068977863777014e6,-2.4056815108000003e6,1800.0,-2.406897786497595e6,-2.4056815108000003e6,1800.0,-2.4068872526257616e6,-2.4056996029000003e6,1800.0,-2.406887252888558e6,-2.4056996029000003e6
mas74,1649.0,-1,-1,1659.0,-1.0,-1.0,1477.0,-1.0,-1.0,1455.0,-1.0,-1.0
mas76,67.0,-1,-1,67.0,-1.0,-1.0,89.0,-1.0,-1.0,91.0,-1.0,-1.0
mcsched,283.0,-1,-1,285.0,-1.0,-1.0,240.0,-1.0,-1.0,239.0,-1.0,-1.0
mik-250-20-75-4,41.0,-1,-1,41.0,-1.0,-1.0,36.0,-1.0,-1.0,35.0,-1.0,-1.0
bppc4-08,1800,52.0,53.0,1800.0,52.0,53.0,1800.0,52.0,53.0,1800.0,52.0,53.0
gmu-35-50,1800,-2.6080702912548357e6,-2.6071955574e6,1800.0,-2.6080702912600213e6,-2.6071955574e6,1800.0,-2.60807028998291e6,-2.606382575e6,1800.0,-2.60807028998291e6,-2.606382575e6
graph20-20-1rand,6.0,-1,-1,6.0,-1.0,-1.0,4.0,-1.0,-1.0,3.0,-1.0,-1.0
graphdraw-domain,683.0,-1,-1,683.0,-1.0,-1.0,485.0,-1.0,-1.0,483.0,-1.0,-1.0
brazil3,1800,23.999999999999403,50.00000000000028,1800.0,23.999999999999403,50.00000000000028,190.0,-1.0,-1.0,188.0,-1.0,-1.0
h80x6320d,93.0,-1,-1,996.0,-1.0,-1.0,73.0,-1.0,-1.0,808.0,-1.0,-1.0
milo-v12-6-r2-40-1,1800,322397.37897952786,326481.14282798977,1800.0,322415.44716335705,326481.14282798977,1800.0,322204.274431297,326481.14282798977,1800.0,322206.8008701849,326481.14282798977
chromaticindex1024-7,1800,3.0,4.0,1800.0,3.0,4.0,1800.0,3.0,4.0,1800.0,3.0,4.0
momentum1,1800,96423.18968234175,128458.99038878092,1800.0,96423.18968234175,128458.99038878092,1800.0,96857.7518933294,173442.0285685576,1800.0,96857.7518933294,173442.0285685576
neos-1354092,1800,Inf,Inf,1800.0,Inf,Inf,1796.154731761,Inf,Inf,1796.154731761,Inf,Inf
mushroom-best,1800,0.034431964056482654,0.055333761232349135,1800.0,0.0344548872180451,0.055333761232349135,1274.0,-1.0,-1.0,1259.0,-1.0,-1.0
chromaticindex512-7,1800,3.0000000000000004,4.0,1800.0,3.0000000000000004,4.0,1800.0,3.0000000000000004,4.0,1800.0,3.0000000000000004,4.0
mzzv11,232.0,-1,-1,285.0,-1.0,-1.0,207.0,-1.0,-1.0,266.0,-1.0,-1.0
mzzv42z,102.0,-1,-1,137.0,-1.0,-1.0,109.0,-1.0,-1.0,120.0,-1.0,-1.0
n2seq36q,92.0,-1,-1,91.0,-1.0,-1.0,191.0,-1.0,-1.0,191.0,-1.0,-1.0
neos-1456979,1800,169.57142857142858,178.0,1800.0,169.57142857142858,178.0,1800.0,169.50417629287364,176.0,1800.0,169.50417629287364,176.0
neos-1582420,35.0,-1,-1,32.0,-1.0,-1.0,18.0,-1.0,-1.0,32.0,-1.0,-1.0
cmflsp50-24-8-8,1800,Inf,Inf,1800.0,Inf,Inf,1799.896677739,Inf,Inf,1799.896677739,Inf,Inf
neos-2075418-temuka,1800,Inf,Inf,1800.0,Inf,Inf,1796.612399303,Inf,Inf,1796.612399303,Inf,Inf
co-100,1800,2.6166084722094964e6,2.6401230500000003e6,1800.0,2.6166084722094964e6,2.6401230500000003e6,1800.0,2.613847131252173e6,2.64842775e6,1800.0,2.613847131252173e6,2.64842775e6
neos-2657525-crna,1800,0.0,1.810748,1800.0,0.0,1.810748,1800.0,0.0,5.773948,1800.0,0.0,5.773948
comp07-2idx,1800,6.000000000000018,90.0,1800.0,6.0000000000000036,48.0,1800.0,6.000000000000032,120.0,1800.0,6.00000000000001,44.0
neos-2746589-doon,1800,Inf,Inf,1800.0,2006.0897959184185,2008.2,1798.042759436,Inf,Inf,1800.0,2006.0897959183844,2011.9
comp21-2idx,1800,46.36800044091711,129.0,1800.0,40.88333333333333,167.0,1800.0,46.550724637681164,158.0,1800.0,42.8243076923077,144.0
neos-4738912-atrato,486.0,-1,-1,484.0,-1.0,-1.0,494.0,-1.0,-1.0,484.0,-1.0,-1.0
neos-2978193-inde,1800,-2.399995016,-2.3880616859999986,1800.0,-2.399995016,-2.3880616859999986,1800.0,-2.399995016,-2.3880616859999986,1800.0,-2.399995016,-2.3880616859999986
cost266-UUE,1800,2.4612345605886538e7,2.5148940559999976e7,1800.0,2.4600853185760863e7,2.5148940559999976e7,1800.0,2.4512282140349396e7,2.5148940559999987e7,1800.0,2.4512282140349396e7,2.5148940559999987e7
neos-4763324-toguru,1800,1195.6397806433572,2422.0422522913755,1800.0,1195.6397806433572,2422.0422522913755,1800.0,1194.687728945132,2128.9733081316363,1800.0,1194.687728945132,2128.9733081316363
neos-3004026-krka,1800,Inf,Inf,1800.0,Inf,Inf,1799.210936745,Inf,Inf,284.0,-1.0,-1.0
cryptanalysiskb128n5obj14,1800,Inf,Inf,1800.0,Inf,Inf,1797.101879936,Inf,Inf,1797.101879936,Inf,Inf
neos-5049753-cuanza,1800,Inf,Inf,1800.0,Inf,Inf,1794.87972532,Inf,Inf,1794.87972532,Inf,Inf
neos-3046615-murg,1800,553.0974464204286,1606.0,1800.0,552.3914132619683,1606.0,1800.0,538.0,1604.0,1800.0,538.1841800810874,1604.0
cryptanalysiskb128n5obj16,1800,Inf,Inf,1800.0,Inf,Inf,1797.078306844,Inf,Inf,1797.078306844,Inf,Inf
neos-5052403-cygnet,1800,179.5608225682572,182.0,1800.0,179.5608225682572,182.0,1800.0,179.62101066360756,182.0,1800.0,179.62101066360756,182.0
neos-3216931-puriri,1800,Inf,Inf,1800.0,Inf,Inf,1800.0,63914.25627972968,111410.0,1800.0,63914.25627972968,111410.0
neos-3402294-bobin,322.0,-1,-1,322.0,-1.0,-1.0,627.0,-1.0,-1.0,628.0,-1.0,-1.0
neos-5104907-jarama,1800,Inf,Inf,1800.0,Inf,Inf,1786.339318817,Inf,Inf,1786.339318817,Inf,Inf
neos-3402454-bohle,1800,Inf,Inf,1800.0,Inf,Inf,1790.196369217,Inf,Inf,1790.196369217,Inf,Inf
neos-5114902-kasavu,1800,Inf,Inf,1800.0,Inf,Inf,1777.153835908,Inf,Inf,1777.153835908,Inf,Inf
neos-3555904-turama,1800,-40.949999999999996,-34.7,1800.0,-40.94999999999976,-34.7,1800.0,-40.949999999999996,-34.70000000000017,1800.0,-40.94999999999997,-34.7
neos-3627168-kasai,199.0,-1,-1,201.0,-1.0,-1.0,632.0,-1.0,-1.0,629.0,-1.0,-1.0
neos-5188808-nattai,1584.0,-1,-1,1589.0,-1.0,-1.0,1675.0,-1.0,-1.0,1676.0,-1.0,-1.0
neos-5195221-niemur,1146.0,-1,-1,1148.0,-1.0,-1.0,1163.0,-1.0,-1.0,1326.0,-1.0,-1.0
neos-3656078-kumeu,1800,Inf,Inf,1800.0,Inf,Inf,1798.773086279,Inf,Inf,1798.773086279,Inf,Inf
neos-631710,1800,188.25,226.0,1800.0,Inf,Inf,1800.0,188.25,214.0,1770.990910687,Inf,Inf
ns1208400,217.0,-1,-1,216.0,-1.0,-1.0,423.0,-1.0,-1.0,422.0,-1.0,-1.0
neos-3754480-nidda,1800,-234490.95928151027,13107.205133751715,1800.0,-233952.00408651357,13107.205133751715,1800.0,-275349.72288912215,13300.00745792976,1800.0,-275550.6808488659,13300.00745792976
ns1644855,1800,-1524.3333333333333,-1420.3333333333333,393.0,-1.0,-1.0,1800.0,-1524.3333333333335,-1420.3333333333333,1800.0,-1524.3333333333333,-1509.0
neos-662469,1800,184370.3513806197,184554.5,1800.0,184370.3513806197,184554.5,1800.0,184371.74858811847,184471.5,1800.0,184371.74858811847,184471.5
neos-787933,2.0,-1,-1,2.0,-1.0,-1.0,2.0,-1.0,-1.0,1.0,-1.0,-1.0
neos-827175,5.0,-1,-1,5.0,-1.0,-1.0,5.0,-1.0,-1.0,5.0,-1.0,-1.0
neos-3988577-wolgan,1800,Inf,Inf,1800.0,Inf,Inf,1798.21963393,Inf,Inf,1798.21963393,Inf,Inf
neos-848589,913.0,-1,-1,926.0,-1.0,-1.0,888.0,-1.0,-1.0,874.0,-1.0,-1.0
neos-860300,25.0,-1,-1,11.0,-1.0,-1.0,18.0,-1.0,-1.0,11.0,-1.0,-1.0
neos-911970,18.0,-1,-1,9.0,-1.0,-1.0,15.0,-1.0,-1.0,37.0,-1.0,-1.0
ns1760995,1800,-1124.803580965955,-429.35708967319994,1800.0,Inf,Inf,1800.0,-1032.0695545188494,-488.7252815569955,1794.441684239,Inf,Inf
ns1830653,207.0,-1,-1,207.0,-1.0,-1.0,107.0,-1.0,-1.0,108.0,-1.0,-1.0
nu25-pr12,7.0,-1,-1,9.0,-1.0,-1.0,8.0,-1.0,-1.0,7.0,-1.0,-1.0
neos-4300652-rahue,1800,0.29105513679508654,2.632399999999999,1800.0,0.24723545369855773,2.555,1800.0,0.18441527040966696,2.466,1800.0,0.1903607142857143,3.0360000000000027
neos-933966,593.0,-1,-1,1800.0,318.0,322.0,1517.0,-1.0,-1.0,1800.0,318.0000000000001,320.0
neos-950242,88.0,-1,-1,88.0,-1.0,-1.0,1800.0,2.1363636363636362,4.0,1800.0,2.1363636363636362,4.0
nursesched-medium-hint03,1800,Inf,Inf,1800.0,Inf,Inf,1800.0,67.54338541322326,881.0,1800.0,67.54338541322326,881.0
nursesched-sprint02,45.0,-1,-1,45.0,-1.0,-1.0,37.0,-1.0,-1.0,37.0,-1.0,-1.0
neos-957323,263.0,-1,-1,264.0,-1.0,-1.0,106.0,-1.0,-1.0,105.0,-1.0,-1.0
nw04,30.0,-1,-1,29.0,-1.0,-1.0,34.0,-1.0,-1.0,34.0,-1.0,-1.0
neos-4387871-tavua,1800,27.334238959777306,34.556309999999996,1800.0,27.334238959777306,34.556309999999996,1800.0,27.599483394162387,34.38472999022909,1800.0,27.599483394162387,34.38472999022909
neos-960392,1083.0,-1,-1,1091.0,-1.0,-1.0,584.0,-1.0,-1.0,585.0,-1.0,-1.0
neos-4413714-turia,344.0,-1,-1,1800.0,Inf,Inf,1800.0,Inf,Inf,1800.0,Inf,Inf
neos5,547.0,-1,-1,541.0,-1.0,-1.0,475.0,-1.0,-1.0,476.0,-1.0,-1.0
neos8,4.0,-1,-1,4.0,-1.0,-1.0,3.0,-1.0,-1.0,3.0,-1.0,-1.0
net12,512.0,-1,-1,287.0,-1.0,-1.0,242.0,-1.0,-1.0,242.0,-1.0,-1.0
peg-solitaire-a3,1800,Inf,Inf,1800.0,Inf,Inf,1799.137060114,Inf,Inf,1799.137060114,Inf,Inf
netdiversion,537.0,-1,-1,504.0,-1.0,-1.0,1055.0,-1.0,-1.0,636.0,-1.0,-1.0
neos-4532248-waihi,1800,Inf,Inf,1800.0,Inf,Inf,1775.211067529,Inf,Inf,1775.211067529,Inf,Inf
physiciansched3-3,1800,Inf,Inf,1800.0,Inf,Inf,1797.592101833,Inf,Inf,1797.592101833,Inf,Inf
nexp-150-20-8-5,1800,230.2298322449999,235.0,1800.0,230.01608525857154,235.0,1755.0,-1.0,-1.0,1353.0,-1.0,-1.0
physiciansched6-2,46.0,-1,-1,1800.0,Inf,Inf,342.0,-1.0,-1.0,147.0,-1.0,-1.0
piperout-08,18.0,-1,-1,30.0,-1.0,-1.0,19.0,-1.0,-1.0,20.0,-1.0,-1.0
piperout-27,27.0,-1,-1,37.0,-1.0,-1.0,29.0,-1.0,-1.0,37.0,-1.0,-1.0
pk1,111.0,-1,-1,109.0,-1.0,-1.0,114.0,-1.0,-1.0,113.0,-1.0,-1.0
neos-4647030-tutaki,1800,27265.192850479852,27271.256999999994,1800.0,27265.192850480034,27268.481500000056,1800.0,27265.192815482635,27271.256999999998,1800.0,27265.192815482606,27268.481500000056
neos-4722843-widden,328.0,-1,-1,329.0,-1.0,-1.0,493.0,-1.0,-1.0,497.0,-1.0,-1.0
ns1116954,1800,Inf,Inf,1800.0,Inf,Inf,1786.259109431,Inf,Inf,1786.259109431,Inf,Inf
proteindesign121hz512p9,1800,1436.8192933012033,1509.0,1800.0,Inf,Inf,1800.0,1437.783506518498,1490.0,1800.0,1436.373377592912,1509.0
proteindesign122trx11p8,1800,1733.5142607403577,1754.0,1800.0,Inf,Inf,1800.0,1735.6931739577644,1767.0,1794.837462542,Inf,Inf
qap10,40.0,-1,-1,44.0,-1.0,-1.0,52.0,-1.0,-1.0,56.0,-1.0,-1.0
square41,1800,8.901833056395002,19.999999999999993,1800.0,8.852601218864775,26.0,1800.0,8.881772379856004,15.99999999999924,1800.0,8.856810679390527,26.0
rmatr200-p5,1800,3473.2797512540233,4659.0,1800.0,3489.201670167462,4659.0,1800.0,3545.5713614597453,4567.0,1800.0,3545.5713614597453,4567.0
rocI-4-11,63.0,-1,-1,63.0,-1.0,-1.0,85.0,-1.0,-1.0,88.0,-1.0,-1.0
radiationm18-12-05,1800,17564.652489505526,17901.0,1800.0,17564.397504623383,17569.0,1800.0,17563.84580830628,18221.0,1800.0,17564.087873448192,19199.0
square47,1800,8.79018222561097,29.0,1800.0,Inf,Inf,1800.0,8.792765791695121,29.0,1645.971831017,Inf,Inf
rocII-5-11,1800,-11.770207053782109,-6.667955452971766,1800.0,-11.770409134051308,-6.667955452971766,1800.0,-11.769416694517057,-6.674231682703168,1800.0,-11.769107579959625,-6.674231682703168
radiationm40-10-02,1800,155320.8205637784,190569.0,1800.0,155322.2312155417,190569.0,1800.0,155320.64525337642,214584.0,1800.0,155321.58676886972,228992.0
supportcase10,1800,1.5265098411523785,19.0,1800.0,1.4831222825227623,19.0,1800.0,1.456128518254534,14.0,1800.0,1.3932859560585467,14.0
rococoB10-011000,1800,16766.35764573214,20166.999999999996,1800.0,16379.054465775003,20059.0,1800.0,16365.643381861642,19877.0,1800.0,16276.013280451938,19588.0
rail01,1800,Inf,Inf,1800.0,Inf,Inf,1786.5637593229999,Inf,Inf,1786.5637593229999,Inf,Inf
rococoC10-001000,1800,11283.867215466345,11460.0,1378.0,-1.0,-1.0,1648.0,-1.0,-1.0,1101.0,-1.0,-1.0
supportcase18,1800,47.18666666666701,49.0,1800.0,47.18666666666701,49.0,1800.0,47.18666666666667,50.0,1800.0,47.18666666666667,50.0
roi2alpha3n4,592.0,-1,-1,1238.0,-1.0,-1.0,603.0,-1.0,-1.0,649.0,-1.0,-1.0
supportcase19,1800,Inf,Inf,1800.0,Inf,Inf,1800.0,Inf,Inf,1800.0,Inf,Inf
rail02,1800,Inf,Inf,1800.0,Inf,Inf,1781.799319261,Inf,Inf,1781.799319261,Inf,Inf
roi5alpha10n8,1800,-70.26151277089798,-48.73330231004,1800.0,-71.83663153774386,-46.451218319,1800.0,-70.19785923717572,-46.665411641489996,1800.0,-70.6237585529813,-48.34916145763
ran14x18-disj-8,1298.0,-1,-1,1300.0,-1.0,-1.0,1345.0,-1.0,-1.0,1368.0,-1.0,-1.0
roll3000,29.0,-1,-1,30.0,-1.0,-1.0,23.0,-1.0,-1.0,22.0,-1.0,-1.0
supportcase22,1800,Inf,Inf,1800.0,Inf,Inf,1799.217627468,Inf,Inf,1799.217627468,Inf,Inf
supportcase33,722.0,-1,-1,371.0,-1.0,-1.0,278.0,-1.0,-1.0,480.0,-1.0,-1.0
rd-rplusc-21,1800,Inf,Inf,1800.0,Inf,Inf,1787.387616675,Inf,Inf,1787.387616675,Inf,Inf
s100,1800,-0.17029025258269348,-0.16942613600966566,1800.0,-0.17031044820686733,-0.005,1800.0,-0.17029619773737292,-0.16797000125354278,1800.0,-1252.3307909700413,-0.01
supportcase6,1800,47023.831038243414,51906.477370251785,1800.0,47023.831038243414,51906.477370251785,1800.0,47079.91344086951,51906.47737025178,1800.0,47079.91344086951,51906.47737025178
supportcase7,198.0,-1,-1,200.0,-1.0,-1.0,158.0,-1.0,-1.0,163.0,-1.0,-1.0
swath1,16.0,-1,-1,17.0,-1.0,-1.0,14.0,-1.0,-1.0,15.0,-1.0,-1.0
swath3,179.0,-1,-1,220.0,-1.0,-1.0,293.0,-1.0,-1.0,196.0,-1.0,-1.0
reblock115,1800,-3.688666283407899e7,-3.680060323316175e7,1800.0,-3.688696902333451e7,-3.680060323316175e7,1800.0,-3.689990092246341e7,-3.680060323316175e7,1800.0,-3.6899645387795925e7,-3.680060323316175e7
s250r10,1800,-0.17245000429163163,-0.17175519010313725,1800.0,Inf,Inf,1800.0,-0.17232023722100603,-0.1717567400706115,1771.263524541,Inf,Inf
rmatr100-p10,131.0,-1,-1,130.0,-1.0,-1.0,138.0,-1.0,-1.0,139.0,-1.0,-1.0
tbfp-network,1155.0,-1,-1,1146.0,-1.0,-1.0,1040.0,-1.0,-1.0,1045.0,-1.0,-1.0
tr12-30,424.0,-1,-1,421.0,-1.0,-1.0,282.0,-1.0,-1.0,281.0,-1.0,-1.0
satellites2-40,1800,-28.999999999999876,26.0,1800.0,-28.999999999999353,49.0,1800.0,-28.99999999999999,49.0,1800.0,-28.999999999999684,49.0
traininstance2,1800,0.0,76710.0,1800.0,32.0,76030.0,1800.0,0.0,75799.99999999985,1800.0,76.0,75090.0
satellites2-60-fs,1800,-28.99999999999999,6.0,1800.0,-28.99999999818171,79.0,1800.0,-28.999999999999925,44.0,1800.0,-28.99999999999999,44.0
traininstance6,887.0,-1,-1,1800.0,3434.0,28290.0,891.0,-1.0,-1.0,1800.0,12570.0,28290.0
savsched1,1800,-801160.2999999773,31859.60000002217,1800.0,-801160.2999999773,31859.60000002217,1800.0,-801160.2999999773,31859.60000002217,1800.0,-801160.2999999773,31859.60000002217
trento1,1800,5.184464442858212e6,5.492256e6,1800.0,5.184258863893867e6,5.391586999999993e6,1800.0,5.184951642296806e6,5.190501e6,1800.0,5.184734692729405e6,5.291195e6
triptim1,477.0,-1,-1,864.0,-1.0,-1.0,606.0,-1.0,-1.0,512.0,-1.0,-1.0
sct2,1800,-231.06356706666665,-230.9891622857143,1800.0,-231.06356706666665,-230.9891622857143,1800.0,-231.06356706666665,-230.9891622857143,1800.0,-231.06356706666662,-230.9891622857143
seymour1,46.0,-1,-1,46.0,-1.0,-1.0,50.0,-1.0,-1.0,50.0,-1.0,-1.0
uccase9,1800,10870.43518642904,12194.156767227032,1800.0,10870.930379435253,11386.266296959418,1800.0,10870.930379435253,11386.266296959418,1800.0,10870.930379435253,11386.266296959418
uct-subprob,1411.0,-1,-1,1415.0,-1.0,-1.0,1800.0,305.81501360136764,314.0,1800.0,305.81501360136764,314.0
sing326,1800,7.736929194316924e6,7.796629370028734e6,1800.0,7.73550010725081e6,7.8097963048473e6,1800.0,7.739152174312532e6,7.756857633607626e6,1800.0,7.736492315975964e6,7.783509648175001e6
unitcal_7,465.0,-1,-1,318.0,-1.0,-1.0,714.0,-1.0,-1.0,377.0,-1.0,-1.0
sing44,1800,8.114302068550229e6,8.135908859148145e6,1800.0,8.110372084148526e6,8.149199331079006e6,1800.0,8.115784193160534e6,8.1364747774719e6,1800.0,8.111570400706172e6,8.153545961963296e6
var-smallemery-m6j6,1800,-151.42085697348762,-149.375,1800.0,-152.08191286969304,-149.375,1800.0,-151.86605369562113,-149.375,1800.0,-151.3774574922079,-149.375
sp97ar,1800,6.587472480311458e8,6.6364960064e8,1800.0,6.58740691800917e8,6.6364960064e8,1800.0,6.586661457787793e8,6.621646656e8,1800.0,6.58663033215837e8,6.621646656e8
wachplan,1309.0,-1,-1,1306.0,-1.0,-1.0,1800.0,-9.0,-8.0,1800.0,-9.0,-8.0
sp98ar,1800,5.285249148388145e8,5.3004757744e8,1800.0,5.2853150530105114e8,5.3004757744e8,1800.0,5.284530039494347e8,5.297406232e8,1800.0,5.284530039494347e8,5.297406232e8
splice1k1,1800,-1631.1904091393078,-394.0,1800.0,-1631.9206414240098,-394.0,1800.0,-1635.3661939341716,-394.0,1800.0,-1635.3661939341716,-394.0
