30n20b8,4.881643821,1483
50v-10,0.003764863,7
academictimetablesmall,0.964246877,184
air05,10.780588251000001,643
assign1-5-8,0.013730606,90
atlanta-ip,3.802511614,939
b1c1s1,0.027509168000000014,98
bab2,28.608192694,918
bab6,11.204796637,828
binkar10_1,0.015162874,117
blp-ar98,1.72532245,293
blp-ic98,0.7687823570000001,304
bnatt400,0.169373912,940
bnatt500,0.331314707,1198
bppc4-08,0.215563936,184
brazil3,3.7206806760000006,2304
chromaticindex1024-7,3.2922401059999995,1272
chromaticindex512-7,1.7256191909999998,1272
cmflsp50-24-8-8,0.139702253,184
co-100,26.427833827999997,158
comp07-2idx,0.214160423,184
comp21-2idx,0.110655203,184
cost266-UUE,0.040851074,114
cryptanalysiskb128n5obj14,2.342234683,692
cryptanalysiskb128n5obj16,2.2539112560000003,692
csched007,0.115709467,219
csched008,0.102894769,214
cvs16r128-89,0.070207498,184
dano3_3,0.025721407,45
dano3_5,0.035350105,73
decomp2,0.341636652,276
drayage-100-23,2.8862076649999997,474
drayage-25-23,2.969037222,489
dws008-01,1.6183719229999998,1152
eil33-2,23.144790594,669
enlight_hard,0.002138101,8
ex10,13.928425059999999,559
ex9,18.945456195,955
fastxgemm-n2r6s0t2,0
fhnw-binpack4-4,0.023845206,118
fhnw-binpack4-48,0.41617163,316
fiball,2.980567265,184
germanrr,3.9923440790000004,179
gfd-schedulen180f7d50m30k18,5.060495897999999,750
glass4,0.026135908,266
gmu-35-40,0.068711257,312
gmu-35-50,0.137833267,347
graph20-20-1rand,0.058456294,184
graphdraw-domain,0.012483118,106
h80x6320d,1.0288859129999999,632
highschool1-aigio,23.795381393,1483
hypothyroid-k1,16.258344156,166
irish-electricity,1.7602899859999999,1000
irp,13.360161824,250
istanbul-no-cutoff,0.045662356,22
k1mushroom,15.494794171000002,152
lectsched-5-obj,0
leo1,0.860321524,184
leo2,0.866873126,184
lotsize,0.023813981,184
mad,0.032652518,164
map10,7.332126762000001,121
map16715-04,7.402130669000001,121
markshare_4_0,0.002056299,22
markshare2,0.00992776,52
mas74,0.011614453,142
mas76,0.011429193,142
mcsched,0.026738013,134
mik-250-20-75-4,0.021755961,99
milo-v12-6-r2-40-1,0.034950228,210
momentum1,0.882454341,393
mushroom-best,0.110758177,105
mzzv11,2.291119709,2131
mzzv42z,2.154795648,1791
n2seq36q,4.637686607,426
neos-1122047,0.039770702,92
neos-1171448,0.051816045,184
neos-1354092,3.743596396,184
neos-1456979,0.493262589,206
neos-1582420,0.064349296,184
neos-2075418-temuka,3.1996443789999995,184
neos-2657525-crna,0.019571678,85
neos-2746589-doon,1.347872045,184
neos-2978193-inde,0.052669393,35
neos-3004026-krka,0.712520609,1272
neos-3046615-murg,0.009318537,120
neos-3216931-puriri,0.535465081,446
neos-3402294-bobin,1.9115815850000002,368
neos-3402454-bohle,11.622153393000001,368
neos-3555904-turama,9.140257829,155
neos-3627168-kasai,0.032308984,184
neos-3656078-kumeu,1.104727891,1380
neos-3754480-nidda,0.004800185,42
neos-3988577-wolgan,1.6216900140000001,766
neos-4300652-rahue,6.8849675449999985,2018
neos-4387871-tavua,0.130526574,511
neos-4413714-turia,0
neos-4532248-waihi,24.565745500000002,1890
neos-4647030-tutaki,0.35993031799999997,1024
neos-4722843-widden,4.811797099,2163
neos-4738912-atrato,0.050795475,76
neos-4763324-toguru,8.303209300999999,1633
