30n20b8,2.521638566,453
50v-10,0.090393096,252
academictimetablesmall,1.074540427,23
air05,9.956717969,158
assign1-5-8,0.041759769,115
atlanta-ip,2.9747037840000004,144
b1c1s1,0.108329695,143
bab2,26.950957962,258
bab6,21.581580159999998,308
binkar10_1,0.010297129,23
blp-ar98,6.748043828,576
blp-ic98,1.376033674,162
bnatt400,0.242553694,304
bnatt500,0.33764022,367
bppc4-08,0.172685758,23
brazil3,2.6891521890000005,1000
chromaticindex1024-7,5.619258965,861
chromaticindex512-7,3.410656299,929
cmflsp50-24-8-8,0.052090677,23
co-100,21.958407829000002,10
comp07-2idx,0.205681382,23
comp21-2idx,0.104659685,23
cost266-UUE,0.075604896,114
cryptanalysiskb128n5obj14,0.9506203200000001,106
cryptanalysiskb128n5obj16,0.9507685379999999,106
csched007,0.032126164,23
csched008,0.027628636,23
cvs16r128-89,0.042917969,23
dano3_3,0.085890203,46
dano3_5,0.167577004,91
decomp2,0.070336587,23
drayage-100-23,11.183890106,1000
drayage-25-23,10.951095182,1000
dws008-01,1.769567632,743
eil33-2,24.293048141,246
enlight_hard,0.017077742,101
ex10,13.672352491000002,436
ex9,13.019881669,417
fastxgemm-n2r6s0t2,0.004556021,24
fhnw-binpack4-4,0.052849975,329
fhnw-binpack4-48,1.569281334,1000
fiball,4.634354342,23
germanrr,2.961076259,173
gfd-schedulen180f7d50m30k18,5.213284387,176
glass4,0.05315281,219
gmu-35-40,0.057663406,47
gmu-35-50,0.075757877,23
graph20-20-1rand,0.031275924,23
graphdraw-domain,0.047955386,176
h80x6320d,5.679837578,1000
highschool1-aigio,15.586543598999999,315
hypothyroid-k1,4.798672417,47
irish-electricity,1.9945313619999998,219
irp,23.380815604,66
istanbul-no-cutoff,0.132470388,29
k1mushroom,13.018049058000003,19
lectsched-5-obj,0.894338736,361
leo1,1.1467172049999999,23
leo2,0.9812682859999999,23
lotsize,0.013895094,23
mad,0.020755009,23
map10,23.846867152999998,114
map16715-04,21.920427706,108
markshare_4_0,0.003748885,29
markshare2,0.014734518,59
mas74,0.009192345,23
mas76,0.009127788,23
mcsched,0.093503537,139
mik-250-20-75-4,0.05708792,47
milo-v12-6-r2-40-1,0.158710111,420
momentum1,1.003120569,210
mushroom-best,0.127214592,23
mzzv11,4.052527559,770
mzzv42z,3.0067537800000004,694
n2seq36q,1.040280627,23
neos-1122047,0.049943336,23
neos-1171448,0.024397436,23
neos-1354092,5.044767507,23
neos-1456979,0.333229298,29
neos-1582420,0.037958819,23
neos-2075418-temuka,3.903919608,23
neos-2657525-crna,0.028496275,56
neos-2746589-doon,17.460645055,1000
neos-2978193-inde,0.086622975,23
neos-3004026-krka,1.728990095,1000
neos-3046615-murg,0.011511003,120
neos-3216931-puriri,0.586199607,97
neos-3402294-bobin,2.951981844,177
neos-3402454-bohle,6.219996780000001,67
neos-3555904-turama,4.287491318000001,7
neos-3627168-kasai,0.014826699,23
neos-3656078-kumeu,0.34443081,122
neos-3754480-nidda,0.004010784,23
neos-3988577-wolgan,2.5909797570000004,799
neos-4300652-rahue,0.68747979,75
neos-4387871-tavua,0.01846021,23
neos-4413714-turia,0
neos-4532248-waihi,9.206764773,23
neos-4647030-tutaki,0.5168363170000001,400
neos-4722843-widden,2.072137561,233
neos-4738912-atrato,0.055740566,46
neos-4763324-toguru,1.5860019639999998,23
neos-5049753-cuanza,16.801222022,559
neos-5052403-cygnet,16.975359102,330
neos-5104907-jarama,13.008818389000002,644
neos-5114902-kasavu,12.575150742999998,158
neos-5188808-nattai,1.0635515349999998,216
neos-5195221-niemur,1.228008772,235
neos-631710,23.403521843,93
neos-662469,4.091968057,23
neos-787933,3.864687214,23
neos-827175,5.316366188,914
neos-848589,1.917991658,23
neos-860300,16.406067984000003,352
neos-911970,0.017762796,23
neos-933966,0.234694133,23
neos-950242,0.460647767,357
neos-957323,4.842790659,78
neos-960392,3.608034218,96
neos5,0.005060263,23
neos8,11.488594005,12
net12,0.6672083160000001,391
netdiversion,6.541758861000001,399
nexp-150-20-8-5,0.5697388299999999,252
ns1116954,0.6468995699999999,23
ns1208400,0.110214417,23
ns1644855,13.391793504999999,400
ns1760995,1.776177384,23
ns1830653,0.593064224,140
nu25-pr12,0.042132398,23
nursesched-medium-hint03,14.129881239,420
nursesched-sprint02,6.671067870999999,185
nw04,27.229630519,14
peg-solitaire-a3,0.492165581,207
physiciansched3-3,6.708231234000001,373
physiciansched6-2,7.750889107999999,823
piperout-08,24.993311906,644
piperout-27,25.182821113,642
pk1,0.004636832,23
proteindesign121hz512p9,3.5280074330000004,47
proteindesign122trx11p8,3.096937683,46
qap10,14.084559119000001,199
radiationm18-12-05,1.975627423,524
radiationm40-10-02,8.309100041,579
rail01,13.904546769000001,222
rail02,5.734054034999999,120
ran14x18-disj-8,0.017570941,23
rd-rplusc-21,3.2396706610000003,23
reblock115,1.759307531,390
rmatr100-p10,0.029157696,23
rmatr200-p5,0.120018764,23
rocI-4-11,0.353936267,431
rocII-5-11,1.3121855089999999,97
rococoB10-011000,0.9921812119999999,1000
rococoC10-001000,0.664612451,1000
roi2alpha3n4,3.444380799,86
roi5alpha10n8,21.797026304,127
roll3000,0.284167239,181
s100,16.483343448,6
s250r10,18.925713968,85
satellites2-40,0.8711293820000001,23
satellites2-60-fs,4.815769201,214
savsched1,22.065365586,23
sct2,0.290074475,146
seymour1,0.01146969,24
sing326,2.323634186,101
sing44,2.719348216,118
sp97ar,5.052262757,23
sp98ar,2.696150243,23
splice1k1,19.739474531,52
square41,57.785978267000004,1
square47,73.379147966,1
supportcase10,4.663027668000001,67
supportcase18,3.589016989,199
supportcase19,0
supportcase22,0.687201839,23
supportcase33,20.440726395,170
supportcase6,19.946016641,24
supportcase7,2.088557347,116
swath1,2.16882442,502
swath3,1.567052845,358
tbfp-network,16.707929491,156
tr12-30,0.049938459,175
traininstance2,24.519950838,230
traininstance6,24.448723421,231
trento1,0.9653964219999999,269
triptim1,7.305241768999999,1000
uccase9,1.534892887,501
uct-subprob,0.176089417,267
unitcal_7,0.130755371,34
var-smallemery-m6j6,0.047509784,23
wachplan,1.849282913,310
