30n20b8,3.036176674,623
50v-10,0.220794079,632
academictimetablesmall,1.042577857,46
air05,20.094789249,334
assign1-5-8,0.035958538,120
atlanta-ip,4.908958293,328
b1c1s1,0.085747409,192
bab2,27.253308773999997,343
bab6,15.999018072,439
binkar10_1,0.013328074,46
blp-ar98,1.421017205,100
blp-ic98,0.6657175150000001,100
bnatt400,0.445090073,814
bnatt500,0.48476444800000007,800
bppc4-08,0.179004248,46
brazil3,2.9522532079999997,1198
chromaticindex1024-7,2.7779059890000006,632
chromaticindex512-7,1.3951250820000003,632
cmflsp50-24-8-8,0.062548082,46
co-100,23.561902827,52
comp07-2idx,0.187473782,46
comp21-2idx,0.1046968,46
cost266-UUE,0.068009634,114
cryptanalysiskb128n5obj14,3.0134162530000004,340
cryptanalysiskb128n5obj16,2.971344106,336
csched007,0.200941484,130
csched008,0.041752952,46
cvs16r128-89,0.054141667,46
dano3_3,0.060650655,51
dano3_5,0.085155071,76
decomp2,0.857462838,305
drayage-100-23,1.991185391,201
drayage-25-23,2.090221064,214
dws008-01,1.838425932,576
eil33-2,23.018260245,375
enlight_hard,0.010821306,88
ex10,13.465443359999998,156
ex9,15.351364203,384
fastxgemm-n2r6s0t2,0
fhnw-binpack4-4,0.064032413,274
fhnw-binpack4-48,0.910793502,631
fiball,3.5450842089999997,46
germanrr,4.029470311000001,167
gfd-schedulen180f7d50m30k18,3.6993550010000003,175
glass4,0.050618477,266
gmu-35-40,0.062094859,82
gmu-35-50,0.106432535,64
graph20-20-1rand,0.039316895,46
graphdraw-domain,0.031207595,164
h80x6320d,0.618555603,158
highschool1-aigio,20.319928993999998,474
hypothyroid-k1,12.945115430999998,173
irish-electricity,1.639125843,314
irp,16.671885366,110
istanbul-no-cutoff,0.150760645,28
k1mushroom,13.531181007999997,36
lectsched-5-obj,0
leo1,0.792144146,46
leo2,0.72126459,46
lotsize,0.017005654,46
mad,0.026335824,46
map10,16.325633104999998,78
map16715-04,10.731932234999995,59
markshare_4_0,0.002943005,28
markshare2,0.009859682,58
mas74,0.010740142,46
mas76,0.010621129,46
mcsched,0.080121274,184
mik-250-20-75-4,0.040070588,60
milo-v12-6-r2-40-1,0.115596614,420
momentum1,0.922714791,229
mushroom-best,0.126784134,46
mzzv11,3.256759745,1084
mzzv42z,0.6972542709999999,194
n2seq36q,0.9329736390000001,46
neos-1122047,0.055658884,46
neos-1171448,0.033231721,46
neos-1354092,3.361778629,46
neos-1456979,0.47303503,75
neos-1582420,0.044918295,46
neos-2075418-temuka,3.705996165,46
neos-2657525-crna,0.053626405,97
neos-2746589-doon,1.228914542,46
neos-2978193-inde,0.127646415,46
neos-3004026-krka,0.7438402890000001,632
neos-3046615-murg,0.013582612,120
neos-3216931-puriri,0.582148827,128
neos-3402294-bobin,2.5307915619999997,138
neos-3402454-bohle,11.857080336,115
neos-3555904-turama,4.924542570000003,14
neos-3627168-kasai,0.018052729,46
neos-3656078-kumeu,0.593596699,337
neos-3754480-nidda,0.005971141,46
neos-3988577-wolgan,2.737560722,1262
neos-4300652-rahue,0.38673631899999994,74
neos-4387871-tavua,0.024675803,46
neos-4413714-turia,0
neos-4532248-waihi,23.268093862999997,294
neos-4647030-tutaki,0.41947380599999995,506
neos-4722843-widden,1.4612567820000002,226
neos-4738912-atrato,0.144496147,121
neos-4763324-toguru,6.2510730709999995,253
neos-5049753-cuanza,11.296660706,622
neos-5052403-cygnet,18.765716684,1262
neos-5104907-jarama,10.269666983999999,710
neos-5114902-kasavu,12.372290139000004,268
neos-5188808-nattai,0.678569002,196
neos-5195221-niemur,0.28063302900000003,118
neos-631710,21.34958779,300
neos-662469,3.8861092390000005,281
neos-787933,2.396364966,46
neos-827175,4.009923651,1018
neos-848589,2.197603067,46
neos-860300,18.236188567,546
neos-911970,0.023989379,46
neos-933966,0.325758796,46
neos-950242,0.457967471,476
neos-957323,3.7296632,46
neos-960392,0.478967819,46
neos5,0.006662316,46
neos8,12.724245167000003,20
net12,0.30989749,208
netdiversion,9.516752122,755
nexp-150-20-8-5,0.403245857,322
ns1116954,13.268861703000002,716
ns1208400,0.118610725,46
ns1644855,11.798697507,616
ns1760995,2.177773892,46
ns1830653,1.029306368,259
nu25-pr12,0.051023605,46
nursesched-medium-hint03,5.8877784879999995,46
nursesched-sprint02,1.914968868,46
nw04,30.062517627999995,14
peg-solitaire-a3,1.445687798,1020
physiciansched3-3,6.096450316,338
physiciansched6-2,7.609875605000001,605
piperout-08,25.933102679999998,1237
piperout-27,26.614911644,1240
pk1,0.006868209,46
proteindesign121hz512p9,3.966916599,94
proteindesign122trx11p8,3.7593291549999996,92
qap10,31.214550493999997,497
radiationm18-12-05,2.521253656,1057
radiationm40-10-02,12.012498667000001,1039
rail01,6.039995612,189
rail02,6.077985140000001,218
ran14x18-disj-8,0.018945015,46
rd-rplusc-21,15.850518913999998,150
reblock115,0.653134295,282
rmatr100-p10,0.034476652,46
rmatr200-p5,0.145089787,46
rocI-4-11,0.348846934,556
rocII-5-11,1.013989581,95
rococoB10-011000,0.248052893,321
rococoC10-001000,0.463838348,685
roi2alpha3n4,2.7451337770000004,93
roi5alpha10n8,18.845514850999997,149
roll3000,0.20275302,200
s100,24.240680214999998,9
s250r10,22.16491052,157
satellites2-40,0.968440674,46
satellites2-60-fs,2.254432348,237
savsched1,16.381584975000003,46
sct2,0.220781457,172
seymour1,0.011270853,38
sing326,5.575307496000001,500
sing44,4.842873618,370
sp97ar,4.0688303040000005,46
sp98ar,2.129612333,46
splice1k1,19.401247859,101
square41,59.192045619,2
square47,80.806399662,2
supportcase10,10.484459837000003,333
supportcase18,2.892701485,608
supportcase19,0
supportcase22,0.8248980739999999,46
supportcase33,21.192716382,321
supportcase6,22.067740185999998,43
supportcase7,2.132292717,383
swath1,2.132539135,731
swath3,1.7201648769999998,578
tbfp-network,19.23787916,155
tr12-30,0.061589907,300
traininstance2,24.441210288,436
traininstance6,24.836550508000002,441
trento1,0.921321589,423
triptim1,5.884425670000001,1262
uccase9,2.4770161969999998,1194
uct-subprob,0.137098767,267
unitcal_7,1.9595113560000001,1259
var-smallemery-m6j6,0.055135514,23
wachplan,1.367330029,314
