splice1k1,21.989475011000003,226
square41,56.285333254,4
square47,129.83952188700002,4
supportcase10,14.312119688000003,989
supportcase18,2.32745179,774
supportcase19,0
supportcase22,0.8632351079999999,92
supportcase33,20.004070857,412
supportcase6,26.232861302,80
supportcase7,1.8009374870000001,306
swath1,1.69084996,1051
swath3,1.7438209310000001,1217
tbfp-network,23.021230476,358
tr12-30,0.029095559,240
traininstance2,24.326829014,827
traininstance6,24.673458116999996,835
trento1,0.759813557,690
triptim1,3.592438023,1342
uccase9,0
uct-subprob,0.135120799,209
unitcal_7,0.643558416,646
var-smallemery-m6j6,0.054301754,23
wachplan,1.7436948369999998,297
